Name,Price,Link
"Dell Latitude Laptop PC Computer 11.6"" Intel Pentium Windows 10 4GB RAM 64GB SSD",86.11,https://www.ebay.com/itm/254646198216?_skw=laptop&hash=item3b4a189fc8:g:kSQAAOSwj6ZnUM0Q&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1evoOz%2BOwUA8Yv0bqTfD0seuneEkY6X9Jnberff3%2FTiDlbV0AuxCh%2F8rb83v0DybLiddx9zvMDHbFyqb6MZbGNJygF4RaJr4o3g34MTyuVjbcKSrYJy02e3ZoZTJgU%2BdrQyOSbK%2BXp2MyJ1cl4XKzjTv8zehKXsqJHcRM5ziWIi6GYjUELHBUQVChtJo3ISGAEkfGKeJZ%2BZ%2B2dxuorsElIRkmjx%2F75L4h%2FdGmOAJRMsbQ%3D%3D%7Ctkp%3ABlBMUIq_0YrBZQ
"Lenovo Yoga 11.6"" 2-in-1 Touchscreen Laptop Intel 4GB RAM 256GB Windows 10",117.12,https://www.ebay.com/itm/284813504070?_skw=laptop&hash=item4250352e46:g:N~kAAOSwFxVn5j-Q&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cOG15I%2FYiPcEiI3%2BCbQabZaa2JWcPT1x2NvIVSQns4QJ0Sji9RZZgjMWh5ilba5jagFUjo8hGOXZuAZSFTN0rnHQHiwFYSNQfTMQ5mbse3sM9mk6Qd1dwswdWXFHjyYDAm4RbB9bzDJEGFwZe0OjO3qJoaid4tQW3WB7ruoJdZ8pyeoasw5znnYKF%2FqTCDzKRlDpWRunXwbFKSuurrIODxSa450ZYROJh2xpyBuGAjEA%3D%3D%7Ctkp%3ABlBMUIq_0YrBZQ
"HP ProBook 640 G5 Laptop 14"" Windows 11 Quad-Core i5 4.1GHz 8GB RAM 128GB SSD",171.54,https://www.ebay.com/itm/254582474636?_skw=laptop&hash=item3b464c478c:g:EhEAAOSwM6hn0vKp&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cm%2FeN%2FkS717ls23jNZs%2Bj%2FMZwD1VuoteaIDpe79SRxIjm5ab%2FXJ%2FxQjkcJZtX%2FwwHQJeGjcyxwRBfZePQH9eIb%2BP8dL44z%2FsJ0cw05dN0hdVyNo7KDVZZd19bzgET1UYnmpgMEAQAaO2jjCaTEiydvWm%2FfUMANm3nQpFHmTIqIxZaf4lLzq5bBOYPRvAtASd%2FLzcQ6hCChx6N2UJtWXR7O87zXyCVLX%2BjS1YmzmCDcsw%3D%3D%7Ctkp%3ABlBMUIq_0YrBZQ
"HP ProBook 640 G5 14"" HD Laptop Computer Core i5 16GB RAM 256GB SSD Windows 11",196.09,https://www.ebay.com/itm/283951308518?_skw=laptop&hash=item421cd11ee6:g:XxkAAOSwGlZnyPx7&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1c1Y3tom7f%2BQSegh8fSpbK98TBU9buQo2wcnLdUHdGlmlnJzwlSRxqaksFgVshqGRd%2Fd1yBcXZdnGzn4V9mY3G9VXtn07YbeX2HOMPOB8MsSVAZRJ37jlSLhdHjxxNY%2BVyiRC6rbjxuab53ihRyCQbMVJHSNdWEk%2BB1JdU4FRgPonx4Iwf28xnk7dwLMQ557oQhuncejxj4g5SbulY0HelojEE4DgmEwBk9dxQgc2E4xTdczSP4o6Ym9RM857XmgdnbIv0ziiLvle5wwQHlEDdB%7Ctkp%3ABk9SR4q_0YrBZQ
"ASUS Vivobook S15 15.6"" 3K OLED Snapdragon X Elite X1E 78 100 32GB 1TB SSD W11H",633.00,https://www.ebay.com/itm/167402765654?_skw=laptop&hash=item26f9fb7d56:g:EbgAAeSw40Bn4x5a&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fG9RfLKhoz4hRYVl99EYCs6uCtV529H%2FGuZ91ERjmfMD1d2GhJyjB9T6DCrf3kq2YFruinZtIBbE41l%2Fpi7VAuojt7qF%2Fzpev%2BmICctieNd4%2BF1o521YOoE%2BPljvb0AgrOMWd7RbvLtEMXR3oTUD%2BfbejJYMz9nIjTxXen8LrnlY%2BQt7OQa4mlSdWw%2FPfhY8FpsOqGC1RkhsB1MWywlAvbPRGrX6QxUDZoygrIEX5RIqdRiSIIZlpm%2F0B7RNW9BEDWfTFDgSr92%2FwUxPQ0EOC2%7Ctkp%3ABk9SR4y_0YrBZQ
"HP ProBook 640 G5 14"" FHD Touch Win 11 PRO Laptop i5-8365u 8GB 256GB SSD USB-C C",85.00,https://www.ebay.com/itm/236003258345?_skw=laptop&hash=item36f2e3efe9:g:kX4AAOSw4m5nk-rC&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ds0F%2BpkKPpOrf50pFQnqZd8tB2gSlUH3Gy3Eyj%2FCty9vjR2rG087aqotO62INtchZGx%2Fy5lz25z2mF9klFl%2FGsetECH4dkAfD7fdE2J73Xfs63HzhUH7%2BTtWiLr50Xcu37rH6cSKWxeyrrMInY2Zw8bWow%2BB6H7w%2FKqKO74P%2FqK%2BUCBQp96AzIDpxKg08lNGkUrGTZyCpx1tbpTOgvwjDZDlwGZ0%2FIP%2FTDYsOCnp6mjg%3D%3D%7Ctkp%3ABk9SR4y_0YrBZQ
"2024 Lenovo IdeaPad Laptop Notebook 15.6""  Intel Processor Upto 20GB RAM 1TB SSD",239.00,https://www.ebay.com/itm/126716305927?_skw=laptop&hash=item1d80e16207:g:2YQAAOSwoqxnCBl4&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dR0xxtGBF17ijuj0mVffLeul9L26nAP%2FW%2FAqMwiwaNtvK2IyAjPYmghTEi4VcKh8Z0D3ST22u6QZJ6Ce4MkbGsL1EoZCUVHJKGNWez8ri8hW3qX%2BGPKpF5OLtVPG5jQjl4qWZPLET%2BVMru6MFI20y7hl32JSz8hztCGG3Pfx8waIdviEaICaQFUkGNMnx5ZYlxFCgyt9vQRM5%2FY0ByTLgT0yUmqYoYqso4xeWu0g9cL3kHJgTondJpC1rYRyViCqkaksWXMYvVxoMtR61vmvn2%7Ctkp%3ABk9SR4y_0YrBZQ
Lenovo ThinkPad X260 Laptop Intel i7-6500U up to 16GB RAM and 1TB SSD Windows11pro,159.95,https://www.ebay.com/itm/146363280062?_skw=laptop&hash=item2213ee6abe:g:zR8AAOSwiktnniRB&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eUprEcrh09%2Fd4Ok1pBYfcf%2FqFYrktGx%2BqaUmxgQSarO97eFH9fRmOppvAgSfwMBlcMy56ipzkTv4MC7VKnBce3KoJr2t%2F7kNKTHx1wZMAAIUWu8TVnrpqyGFaO9hwpxkZhY2rWuj1BkpsG9at5zoeu3ZYxtdHgRxgzd4PZMj6lM4GTqMzeAoZ%2F5AlY8Q3BGVezLWuh%2FOrSe5CSnF4UzoRUVYO1SIsXXg%2BAv1i9Mr1kpgq3plwTZLTVlWIHC8B6eR1TXJzj%2Fjk7LbdqkpAfSojD%7Ctkp%3ABk9SR4y_0YrBZQ
"Windows 11 PRO Laptop Notebook PC Computer, 8GB Ram, Webcam, Wifi, and HDMI",108.00,https://www.ebay.com/itm/235711075450?_skw=laptop&hash=item36e179947a:g:KMMAAOSwJlFmyVxM&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eNCCWPrtVmRgtzu2Tc0SJB4NJawDzZTLYYJP%2BugEkGpKJkUj7lAiCtysxq%2B%2BwB8lyUvGMNITWrW3Okybxyfahe9gQI4Chs1be2QFTirbW0o1u0HjC1h4zI7LucTEPV4JnAsDzjBnDSNAinA1qQMOW2u8KToqwf5%2Fmo7vhQqWrnWsLwqOreF%2Fmxde1ip0KWLKM8A9yHBaQrgOStndIqu613738PED55moUtAL0%2BHHelpw%3D%3D%7Ctkp%3ABk9SR4y_0YrBZQ
"HP EliteBook 850 G5 15.6""  i5 1.60GHZ  16GB  256GB SSD",149.99,https://www.ebay.com/itm/306193488860?_skw=laptop&hash=item474a8ddbdc:g:XicAAOSw3xNn3d-w&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fpR5QrR9GQ6pccmnWjFB7R755CbjWP%2BxacYPG3Ltmit1ylb9w49m9uLZDk2eozM5SODt720EclQVhwEUh%2Bg8kAOyUg18S90b5xvOVq9VSRRjUSOO3h3guJibEGJyZ30v9oi2tfMzoSpBAYSbrQ8v%2FvLE1Q1nvIq8q2eFxGqdH4R%2FmNmmHnkPZ%2Fmefw87DudmZNlSzR0C5MtNsW22eZISJRaAiO3%2B8wWab3Wb2r52m0ng%3D%3D%7Ctkp%3ABk9SR4y_0YrBZQ
2025 HP Laptop Computer 17.3 FHD 6-Core Ryzen 5 Upto 64GB RAM & 2TB SSD Win Pro,439.00,https://www.ebay.com/itm/116453646030?_skw=laptop&hash=item1b1d2d9ece:g:1IsAAOSwBt1nkA5E&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1db3s98KqsADjpJZkC3tl5JcMZwUgmp4Nm6mUwSKul28IiEds%2Ba%2B0QhKLzP6jqQH8vuyLnGLPJVnSs6X5YQGHoqSth%2FA6B%2FBZmfKc0J3fys%2BvudvjU50kTu4vYCJdPjjmTjpgAZ4k0LklXByV%2BfnX8FVRZ17P9G2mhZy4AR9Uoej6xJ%2Bqw4Yxy3CI3hHRd00JzaJebjoGn6Sk%2BjALXIq32YTe%2BkwRFTbnz4I9%2BwmhG39g%3D%3D%7Ctkp%3ABk9SR4y_0YrBZQ
"HP 15 Laptop 15.6"" HD Pentium Quad-Core N200 16GB 128GB SSD Webcam Win 11 Red",210.68,https://www.ebay.com/itm/305542356538?_skw=laptop&hash=item4723be5e3a:g:E9YAAOSwFklmMoOx&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eqUOXt1g%2FoxUN2k4heBS07srghgsW85eYKQ0Dzz0m6EU2%2BPwTKDbSdl%2Bs5bNRZqyfwbAHBvACH%2BmzDCP0%2B8UAOquCiGEHEeVeNnAy3Vv911LyFCMpfv8tqARMNLAQl99dyYw9C6aPp0P6WYWh%2BSBcidokproUn7x1Vem2uJlFNS36E5WP3SbIxaGdwv%2Bh4NyfmCmOztiBSuskZuqAvDIp8Eh6ReOgUXoYfbMPyH9U0SqYymmi5%2FarbXorrWETJ1s%2Fw3BcHsEQ4vsUY9oD59MTO%7Ctkp%3ABk9SR4y_0YrBZQ
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 12GB RAM 512GB SSD RTX 3050",599.99,https://www.ebay.com/itm/126480962681?_skw=laptop&hash=item1d72da5479:g:KeEAAOSw~gFmQyw7&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eMW%2FP54m4YDOCe0qMWR2HfPXMzXvSI7C8PxHcnrVHrhaBZIwEFrxEOhfca%2BRwga4f%2F6b1gacx6eQDyOWp6MuvI2Y9eT4dEuS8z%2F0iX%2B1YeTh8Ibw5t6QO6YgJvbqhJ8ZlyoptMdXPPbpORbXQv6JKlBYfNX1wKeCp%2Bb8bfWbf%2BdiJ4aelh%2BnolD%2FAa%2BBxoG9ZSX7h%2FmpxiX3vUyHQ0ed7UUKHbk5Elk7sF8L6Eh8LPxw%3D%3D%7Ctkp%3ABk9SR4y_0YrBZQ
Dell Latitude 7400 14 FHD Touch Intel i7-8665U 32GB 512GB SSD Win 11 Pro Laptop,294.99,https://www.ebay.com/itm/295705880690?_skw=laptop&epid=16064043349&hash=item44d971a872:g:o2kAAOSw2YFn0oQ9&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fwg8SKGECwaMggSTtRLzfrRRUwMY4E9jBy034YiUijkLqtBT7PJ%2F5%2F7xfDqOwNcf6dstX8XZPgXQgOuYvFzSdGhEYVRQYGuurArA%2FHTmt7EN8Xm3RybaaZcL0oRwd9nQd7khyDLoMiUUXLEBXlM0WH5MUnYR6Gc9O0LPou5zjthb8bGz%2F%2Bg5c588R%2Beg160C92%2FfeSVcf11u7gomrHMFs5tOzBWYk9oBBUicn%2BuqoSGw%3D%3D%7Ctkp%3ABk9SR4y_0YrBZQ
"New HP Laptop 14"" HD Intel Celeron N4120 8GB 128GB eMMC Webcam Office 365 Silver",203.67,https://www.ebay.com/itm/296816630785?_skw=laptop&hash=item451ba65c01:g:OvsAAOSwmYpnKhwb&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cvYzGI7sMK4KS4Gjqi5si2DsJZLu2x2HpRCevwg1a2HWNlen9ASL41IbjeFkhineYcl4%2Fx2wTthI7ySsCU%2F9X8bQNnf1f4fgIiBXZrGly4icPwq2ZxQG3Vk7tzvkBj1u0JN4xyD20r0imDoe5O9vEr0feXPs9roG6PJabYx3lE7ZYPbUPDkfpMG0xo9bFxWGWuzykYCM%2Baj9UVtwFkScdXMRvDv4nt2iRz7q2M3h09%2Fw%3D%3D%7Ctkp%3ABk9SR4y_0YrBZQ
"Lenovo Yoga L390 2-in-1 Touch 13.3"" Laptop Core i3 8GB RAM 256GB SSD Windows 11",173.71,https://www.ebay.com/itm/265038069230?_skw=laptop&hash=item3db57ffdee:g:KKEAAOSwCaRnpVgO&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eWmgIZHrFYX%2Ft%2BoVzBNsLwOoLMh9YIu9q00yVErL5LNzffrkm66pE%2Fw7sGrY29Yp08ZaJSLLjbF5%2B4b9pTUtYaEx27U7keTBnRt1GgHPLQRqMWctWDBl6ZsohcGWA1a5O%2FLohm6H5ETDCDS2eXSMbF5ZlfAO%2FtDigC5OdcpaFQapxFuzGLC9OD0tbeaILIs8G0SiuTcDpXTiBDkEIA83YYi2W9LrDKvCXuyHp8GYZYTg%3D%3D%7Ctkp%3ABlBMUI6_0YrBZQ
"Dell Laptop E5470 14"" Intel Core i5 8GB Ram 256GB SSD Webcam Windows 10 Pro HDMI",132.37,https://www.ebay.com/itm/265369330737?_skw=laptop&hash=item3dc93ea431:g:iU0AAOSwz3Vk4Dp5&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c8FszaCBbQ%2FOlUluvQp0W1fQnOoVi4D8Exu3xW1PeyoS3tLvp51Aay6JyaN5Pv5qaj0Hkp0yj0DVkyZW9ydNBIMpezlem0gkFFCjqZjHJzsA95R8Naw3VQQ%2F8bXJZJFHtD%2FGmexMkWWywqAP%2Btq7sRBRPnCeJqTYoIEGQxnrPpgTiYYF3qswV5sBa3P3PnzlxZBRrv7n4xN8jd7WeIVeFPX4wKN2Gei5X2p9vnEWGzwQ%3D%3D%7Ctkp%3ABlBMUI6_0YrBZQ
"Dell Latitude 13.3"" Laptop Computer Core i5 8GB RAM 500GB HD Windows 10 PC HDMI",107.28,https://www.ebay.com/itm/254595176920?_skw=laptop&hash=item3b470e19d8:g:rp4AAOSw8M9m6TjJ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d5MxLX1tPU2lLA5JVEOubLJxySOCQueRdflxIp4EEpMkp41q8GzvleZqEwjnCmuWX5CVY219M64YDPkM5qdmZM5rhRRn%2FY7W%2F%2BPyPXh7%2FQMaXWmNzfmmC1xxu5OGgYPAzSnGY9F6Hv0jpA2bwYQO8oNm5t8Ln1oA31BBLVC77Jn9dFJnSWqvIqcSty380c%2FRfk5W7vYyasr%2BEg0kOgWyQVojwNuGXM3fC6ig6tGTl1GA%3D%3D%7Ctkp%3ABlBMUI6_0YrBZQ
"HP Folio 1040 Business Laptop Computer 14"" Core i5 8GB RAM 256GB SSD Windows 10",143.95,https://www.ebay.com/itm/256245941032?_skw=laptop&hash=item3ba972c328:g:ri4AAOSwiEJn7j0T&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f2GhLtmwH2rdXvfUqH4wCt8yruFNiaUbI%2Ba6EBo%2FToxjC4Dwt%2F3Bfiw34Hs4ldWmNXess8EgF5G5OC6pB2dyN4nvt3RD7K1asGHjiE%2BkDb7h%2FAXQCAYs%2BVZodYydo%2FSM%2B8xozgmS%2F0Y9epsml9zVOZBbdAPeCzKcFsYqMYXiJC3lbIpBwhI%2BqGCEIzneCqeskw4URcpfqo0MEQbjs4Sc9Oi%2FqbB77nW8Ix2fn6NP069g%3D%3D%7Ctkp%3ABlBMUI6_0YrBZQ
Dell Latitude 3310 13.3 i5-8265U 1.6 Ghz 8 GB 128 GB M.2 NO OS - D,39.99,https://www.ebay.com/itm/135612284194?_skw=laptop&epid=19042202578&hash=item1f931f3d22:g:LREAAeSwbUlnzuuk&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dL2VR4Ds0t2txskpUnM%2BlTFdHCJHBKBLrWdf1MLhy%2FQVgDWUjByHmR9%2FuwFpe%2BSg6K5nuL7jWGg%2FUkGEcZQXrSwvlpEXR59Sx9crzQ5lotmdahksu%2BSSAmPFAj66n529rYFQ2sNDBlKXo0iRfTVm5tEgY1hcJNklJFGoxR1DndOrqD9NCi1OfolWT528D0Ov48rZ8SffZF0M7oLXEinthxepS%2FKSqhFr7Pxvn0g05EumydHbG8g7rTFv4TSMts6gzFD1d51MqE8sz0BU1WHq%2B9%7Ctkp%3ABk9SR46_0YrBZQ
2024 HP Pavilion Laptop 15 Touch 12th Gen Intel i3 32GB RAM & 1TB SSD Win 11 Pro,489.00,https://www.ebay.com/itm/146131418212?_skw=laptop&hash=item22061c7c64:g:JIsAAOSwbnRnGrtL&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dlESvVIddBRvGx6EMjZ5jHzo85gP9RopK5%2FidLdaDOwboCdP8So05Q7Wf71iLqQIjRe42YFm34hyh5505EB7uQVlAwLJBxJPRjqrtUVekeCHoGxHlDvX8EYd36qbDgW2SzerxCHpOz3VqhrKdiLNxvdhj58pi7zyuaUTug0F%2BXmOxsIC%2FimPQO%2BZW1Cwf2IhNnncA0SXxnZKPOVrUFRm0T1yIdq%2BDFaTVrdyUhGf%2Fpxw%3D%3D%7Ctkp%3ABk9SR46_0YrBZQ
"~CLEARANCE~ 15.6"" Lenovo ThinkPad Laptop: Intel i5! 16GB RAM~1TB Storage! Webcam",189.95,https://www.ebay.com/itm/115839581444?_skw=laptop&hash=item1af893bd04:g:l94AAOSwxt1nuJLS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cn31EzyZex9xu4POcn2KNYomcIkug1WQcnKzrSg0qz4y2TMPNZi3wEjfT1%2FFXLxnxLv3SJECFGh%2BfaQH8FnFJXuva1%2B9%2BMeoiKbxlMrNtfLyq4TBEXU1afDszBDiiDp8h4g1ldbXQ5q3mRaselSZxHWqAInKeleR%2B5ogzdRFfzRb09mQS1P5ezsPgqCtw5%2BNmouaqz0P1JBQKWsaxiDbu21v5gpxcAUWA6FdsUxQiW3mwsxh2J0ZJfvrF4CYo9RlFeZyE%2Bw7f4%2B%2FGaaKthUsrB%7Ctkp%3ABk9SR46_0YrBZQ
"Lenovo IdeaPad Laptop Computer 15.6"" Intel Dual-Core, 20GB RAM 1TB SSD, Open Box",279.00,https://www.ebay.com/itm/127002961508?_skw=laptop&hash=item1d91f76664:g:klAAAOSw9FBn2w5J&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fAtus4Rdbodh3YoaoE3AYHIH%2Bd%2BN3R0Jh9kxmg6JJW5Xr55zW6y11mf%2B0EmQGz6%2Bsy7kuiAxBmQIMsQ0siIT6jQxXQb8PuvwQQg%2F6kuXPVSeIoIZCK5JDjL9vCiWFguslp9zqJXqQfbUHsSmk7JkaS74YtanhWxk4ofrfBOLgJHg81gCpp5NPIJAutTwElbjgcQp4lsXFIzFQvtspObg1yEg8%2Btc5y%2BKaSlFJE%2FKZNAOC%2BiSNicqOta7V1V0JEkd3FSF3RcneXlP1gibxjF9hW%7Ctkp%3ABk9SR46_0YrBZQ
"Lenovo LOQ-E 15.6"" FHD 144Hz Gaming Laptop i5-12450HX 8GB RAM 512GB SSD RTX 2050",499.99,https://www.ebay.com/itm/126754097392?_skw=laptop&hash=item1d832208f0:g:uzAAAOSw~pNncsDK&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1czI8lR6jC5SQUilaHj6syrJAf18eCsjpN3OM7CUga0xWylsm7hjPBN%2BOpC6ldBCykC62cJgUJpG7MdEROL8RRSRcrjP5BfcQjpNumR2tr0mHtsCoc3reRg47SlQeZPMh%2FB6KyU%2Bf4CsQYNYRKbP7ke5ZmCai43I01A5mVsduizVqmZEyI%2BTDrGdlqKuX9CtaXfEOzLVbJWtTyUvQUifrqUBE3uuuBCXv%2B2LOnIK5HRXA%3D%3D%7Ctkp%3ABk9SR46_0YrBZQ
"2025 Lenovo IdeaPad Laptop 15.6"" Intel Dual-Core, 20GB RAM 1TB SSD, 1-Yr MS 365",339.00,https://www.ebay.com/itm/116546294649?_skw=laptop&hash=item1b22b35379:g:DowAAOSwBIpn7Ze0&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eGYMtDyirnPymg4kZzuaHdk4FnYtqwKLHPuH2obTSs3O%2Bm%2BqPjGZ7uZtVX7e5e3Y8LzWDT%2BY%2FopCohWiKHompEPY5%2BoJckwlPyxvzirEa%2BiSGr%2FvlrjXYu5AQ0hfiDJFoyXOrsm%2BggcWlEnBYMelvN6OXvjqWj5iDSqayYR%2BCxE03f9Pfi%2BVoehg50KrSq6%2FL4%2BcMY2ZhGDKQ0%2F9IhpX4vMv5C%2BrK9E4%2BXzejHRHjI2ZqBmEaBUIN0FS6C1dVMXL5Ls0QYu0UP9%2FcQqoDVh2sF%7Ctkp%3ABk9SR46_0YrBZQ
Dell Precision 15.6” Laptop Intel Xeon E3-1535 32GB RAM 256GB SSD Windows 10 Pro,283.58,https://www.ebay.com/itm/286045958900?_skw=laptop&hash=item4299aaf2f4:g:PrkAAOSwfONn08gY&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e8%2B0FLgVGrOvVIO0%2BiI%2FWrySUhlJmZmyIgT6wDZArky3J9hZ7L1b3nCfVLBiA8x3QE3gOHj8PgWnoS36SYByFlxXjbYDo7Kgg1o4Yz84n99p0V9lkNqSJpNOBp9LcxUko%2Bn86hNoSowuCXuIHlUSPmcs2Zlijt3Pat7Yc3phclsfSepFf5jPu9NzZoQlhnWxr7SgHU%2BjnZRXZtaX5Tyqbn4iIEVfW4oaw0aW64LH8seA%3D%3D%7Ctkp%3ABlBMUI6_0YrBZQ
"Lenovo 300e 11.6"" 2-in-1 Touchscreen Laptop Celeron 4GB RAM 64GB SSD Windows 10",88.25,https://www.ebay.com/itm/254543733936?_skw=laptop&hash=item3b43fd24b0:g:TDYAAOSwWaJnlERN&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1d8vwjFo0Qso%2FIE4BIbzPSbT0wEYuz%2BFfSqb2zTx2OCWLZAFO%2BRHunlr7nPtaa0xfrZgYl%2BQMrpcsFEhLN9ZBEoBGMwx8%2FD1%2B0yKxYb3xOHMwoul94QRJe0h3s8hzVI4sXxnzUczOMwfINlJ2l89dCZluCwDy29B5It9ZR0QLfNAasZcKfUsu8ERVH2mYvhv4F06Yq2%2F%2B323eWKWD0pPJ7HJZs3qEAlPPJEyKUIbuffJA%3D%3D%7Ctkp%3ABlBMUI6_0YrBZQ
"~CLEARANCE~ 15.6"" HP ProBook Laptop: Intel i3! 16GB RAM~1TB Storage! Webcam",164.99,https://www.ebay.com/itm/116466542295?_skw=laptop&hash=item1b1df266d7:g:lTcAAOSw5eNns7Xm&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dOAmlNmCFEdv4yYlWnrED7KAiekNU3cHYglJHP8vMaHA8eh1x1o8W003KKzylSL96mPnmcyIJCXlSTB1mSTwsVxOtIcnpdZqqapafo8C2VPyU6J1wyJkqUt5JoVJrgvYSLI3wnnVxYbKOIcblJ0ID1hBM7BDQyorEP%2BiDxqNhY0JsN915MKGQ6ZQC7RBIrpNUnaMuSvoecjIvK7XGF3z1bKKZ6VoxbI2WGdLI63fhYakUtZGLTeyJLs%2B5ULl2C6t4pF2C7FqvZ0kR1UfXsoF5P%7Ctkp%3ABk9SR46_0YrBZQ
"Lenovo LOQ 15.6"" FHD 144Hz Gaming Notebook R7-7435HS 16GB RAM 512GB SSD RTX 4070",899.99,https://www.ebay.com/itm/305718430632?_skw=laptop&hash=item472e3d0ba8:g:h88AAOSwarVne9rb&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1evfXmmiRW4DbtDQXlfs5RAncv%2FBqzxJGUxj0drCYgiOa9dLNZLzQyvJQGUy14d4Rn6KKFZtixtgDaFdwkqjB5pLwWVQkCth3Uo8TvzumDqPUtUoSU%2BKVZjcMBO2DjWVC9Ygk5EIpsNYFLb%2FYX%2FvD0npBtMjvUwVmui04BzWv4BwcH8Vy6MFnyFKk4S%2BirEkldUBHMwsbz8nKRrTpKjR0Cqc8mPjcD7hxogxyCd7QabCw%3D%3D%7Ctkp%3ABk9SR46_0YrBZQ
HP ProBook G5 LAPTOP COMPUTER i5 8250U UP TO 32GB 4TB m.2 ssd WIN 10/11,149.99,https://www.ebay.com/itm/235813559400?_skw=laptop&hash=item36e7955c68:g:3a8AAOSwx9ZnhqG8&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1el1ZjO9xm%2BaVxB5JWi%2BlsxHBH6epTXILo0L0Plvhnamkbf6lufJjC07zuhMYuDIQj32PtQjm3N48wWuCR0KUudP7TTseyfcLt%2BlbTjiDQxQxmpvR6mAGy3U5k4yvPVHg2E80my4Zk6%2FaYRIumks6ljQFYVRG5n2fQRD7KqNwbEb1%2FC66xMpuhPezDY8kkLK4BGB4UGyuPpfFKMJPYeGzgPchhkJm%2FXPoHIzeUPxQ7mWc0Veomrr5nzJ%2FxegSaH9%2FJgehwkprElRur57v9MtTiI%7Ctkp%3ABk9SR46_0YrBZQ
"HP Elitebook 840 G6 Laptop Intel i5-8365U 16GB RAM 256GB SSD 14.0"" FHD W11P",199.82,https://www.ebay.com/itm/304614081091?_skw=laptop&epid=20044751486&hash=item46ec6a0243:g:3ksAAOSwNrhnBrwr&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1el7YJyzTrPgPxH1BWjYwUtjSUW%2FFhGAcEPZa%2BQWQ3wtn3%2FUcb8%2FKL9SVkggc51HO2oXiKs5h8UPVGfOtwXiFCsw2MMCGi7NgpQeWbgt1bq1INMAqMsviaqPJTjmD4nrF8ujMZ5br4RLaVbhVYxNnyx51nRejju66HYLE2VfLpCkCLN%2FED4O02zSojSCBPl%2FGD6b4dWt5ltaqBKA%2BxFTcCuLhaZo2QICjGuMHh8Y7criQ%3D%3D%7Ctkp%3ABk9SR5C_0YrBZQ
